date,long_short_ratio
2025-09-17,1.0452952973519163
2025-09-18,1.20999397
2025-09-19,0.94077023
2025-09-20,1.25222444
2025-09-21,1.262884052369338
2025-09-22,1.26530041
2025-09-23,1.4977312048083624
2025-09-24,1.438682016933798
2025-09-25,1.24021868
2025-09-26,1.7932457741811847
2025-09-27,1.7989844196167248
2025-09-28,1.78233366
2025-09-29,1.2526971048083624
2025-09-30,1.02271389
2025-10-01,0.9038337068292683
2025-10-02,0.7296092681533102
2025-10-03,0.6401687100696865
2025-10-04,0.6228987380139372
2025-10-05,0.62752793
2025-10-06,0.6173863708013937
2025-10-07,0.55983422
2025-10-08,0.7603515377700348
2025-10-09,0.8027825905923345
2025-10-10,0.9864338780139372
2025-10-11,1.333899212857143
2025-10-12,1.53196577271777
2025-10-13,1.4244260239721256
2025-10-14,1.32975287
2025-10-15,1.7354350109059233
2025-10-16,1.97638512
2025-10-17,2.4076261
2025-10-18,2.152532151498258
2025-10-19,2.152553717665505
2025-10-20,2.06036144
2025-10-21,1.8722311785714287
2025-10-22,1.80994426
2025-10-23,2.012657555261324
2025-10-24,1.77641349
2025-10-25,1.49755237728223
2025-10-26,1.45388366
2025-10-27,1.27462143
2025-10-28,1.17456961
2025-10-29,1.7312766382229965
2025-10-30,2.04186564
2025-10-31,2.0887768360278747
2025-11-01,1.97083626
2025-11-02,1.8570584961672476
2025-11-03,1.91913575
2025-11-04,2.4131367814634146
2025-11-05,2.75700981
2025-11-06,2.3601070322996516
2025-11-07,2.57468585
2025-11-08,2.4846475559930314
2025-11-09,2.4767837752264805
2025-11-10,1.817394540174216
2025-11-11,1.997541587944251
2025-11-12,2.3813793139721255
2025-11-13,2.68422853
2025-11-14,3.171270562090592
2025-11-15,3.32615924
2025-11-16,3.15641884
2025-11-17,3.35467993
2025-11-18,3.097417689651568
2025-11-19,2.65574063
2025-11-20,3.0064495773867597
2025-11-21,3.99140125
2025-11-22,2.60645333
2025-11-23,2.4441566
2025-11-24,2.24952871
2025-11-25,2.268172465783972
2025-11-26,2.2428986949825784
2025-11-27,1.5929868026829268
2025-11-28,1.52478591
2025-11-29,1.70786953
2025-11-30,1.69280121
2025-12-01,1.73574928
2025-12-02,1.8074191668641115
2025-12-03,1.42744703
2025-12-04,1.45874174
2025-12-05,1.445255
2025-12-06,1.9178326563414636
2025-12-07,1.9579785811498258
2025-12-08,2.06667104
2025-12-09,1.877691689721254
2025-12-10,1.754900393031359
2025-12-11,1.76433022
2025-12-12,1.65923573
2025-12-13,2.140649101184669
2025-12-14,2.1828401
2025-12-15,2.4452827905923344
2025-12-16,2.98623944
2025-12-17,2.189956608362369
2025-12-18,2.45144089
2025-12-19,2.44152882
2025-12-20,1.567003858292683
2025-12-21,1.639102025958188
2025-12-22,1.71058343
2025-12-23,1.90361632
2025-12-24,2.362004913240418
2025-12-25,2.27575511
2025-12-26,2.0950410417421605
2025-12-27,2.55654838
2025-12-28,2.2765636683972126
2025-12-29,2.25290359
2025-12-30,2.457517817247387
2025-12-31,2.04305725
2026-01-01,2.61142491
2026-01-02,1.657242107804878
2026-01-03,1.4396779233101045
2026-01-04,1.3588491019860627
2026-01-05,1.36938374
2026-01-06,1.2521311711149825
2026-01-07,1.47879365
2026-01-08,2.2790531855052265
2026-01-09,2.18665149
2026-01-10,2.2589505307665507
2026-01-11,2.26730398
2026-01-12,2.052741088710801
2026-01-13,1.87876917
2026-01-14,1.0439250648780487
2026-01-15,1.0170950610452962
2026-01-16,1.14233959
2026-01-17,1.29513301
2026-01-18,1.4265296992334495
2026-01-19,2.0221930591289197
2026-01-20,2.00996247
2026-01-21,2.5108996529965157
2026-01-22,2.32038282
2026-01-23,2.377312606376307
2026-01-24,2.3015145
2026-01-25,2.51885019
2026-01-26,2.563017994146341
2026-01-27,2.3051520495470386
2026-01-28,1.9941752753310105
2026-01-29,2.04173057
2026-01-30,2.860894297770035
2026-01-31,2.52244788
2026-02-01,2.73947988
2026-02-02,2.4437670628222996
2026-02-03,2.29725978
2026-02-04,2.84709877
2026-02-05,2.7965344237630663
2026-02-06,2.18137219902439
2026-02-07,1.85025977
2026-02-08,1.63187212
2026-02-09,1.68911685
2026-02-10,1.61432383
2026-02-11,1.9389725711846688
2026-02-12,1.9546520652961672
2026-02-13,1.9093739739372824
2026-02-14,1.6498638414982578
2026-02-15,1.68461553
2026-02-16,1.9431937719163765
2026-02-17,2.0302214980836237
2026-02-18,2.2323532163763065
2026-02-19,2.66339802
2026-02-20,2.1265175663066205
2026-02-21,1.845142867979094
2026-02-22,1.76295387
2026-02-23,1.93129662
2026-02-24,2.42296811
2026-02-25,2.13100754
2026-02-26,1.48711355
2026-02-27,1.9958188640766552
2026-02-28,2.1903623807665507
2026-03-01,1.88878737
2026-03-02,1.7405361
2026-03-03,1.3915513766898955
2026-03-04,1.4287452
2026-03-05,0.80520366
2026-03-06,1.16712963
2026-03-07,1.82877881
2026-03-08,2.0416725838327525
2026-03-09,1.8506892568989548
2026-03-10,1.2329575785017421
2026-03-11,1.2061346527526131
2026-03-12,1.2183223503484322
2026-03-13,1.12612378
2026-03-14,1.2180637862020907
2026-03-15,1.29678012
2026-03-16,0.9120827991986064
2026-03-17,0.85061443
2026-03-18,1.08346702456446
2026-03-19,1.38886319
2026-03-20,1.55014981
2026-03-21,1.53763934
2026-03-22,1.6981810564459932
2026-03-23,1.79171872
2026-03-24,1.38665642
2026-03-25,1.70344891
2026-03-26,1.766027689163763
2026-03-27,2.37655401087108
2026-03-28,2.73170093
2026-03-29,2.39335552
2026-03-30,1.9470776523693378
2026-03-31,1.9091482845296166
2026-04-01,1.4800662170034842
2026-04-02,1.53864618
2026-04-03,1.7955324263763066
2026-04-04,1.6514200775958188
2026-04-05,1.5679656942857143
2026-04-06,1.0834557989198608
2026-04-07,1.2720204526829266
2026-04-08,1.0304603
2026-04-09,0.974226894425087
2026-04-10,0.8319284468989547
2026-04-11,0.7495188516027875
2026-04-12,0.7425488
2026-04-13,1.16822903
2026-04-14,0.74342628
2026-04-15,0.67840643
2026-04-16,0.76159716
2026-04-17,0.73887675
2026-04-18,0.6010044
2026-04-19,0.8661500579790941
2026-04-20,0.9426628630313588
2026-04-21,0.81639658
2026-04-22,0.86077609
2026-04-23,0.5124549
2026-04-24,0.66789985
2026-04-25,0.7935864654703833
2026-04-26,0.80392829
2026-04-27,0.8213130536585366
2026-04-28,0.9178151
2026-04-29,0.94571604
2026-04-30,1.05574341
2026-05-01,0.89901387
2026-05-02,0.5956737742508711
2026-05-03,0.59854416
