run_id,horizon,window_type,model,metric,estimate,ci_low,ci_high,ci_method,permutation_p_value,bootstrap_iterations,sample_count
sol_research_20260427T221648Z,180,diagnostic_semiannual,random_permutation,tc_adjusted_return,-0.6103607905736712,-0.9221059247730111,0.23983789717902385,bootstrap_rows,,500,6
sol_research_20260427T221648Z,180,diagnostic_semiannual,random_permutation,sharpe,-0.6380560383841797,-1.8321762450438543,0.9113513277652401,bootstrap_rows,,500,6
sol_research_20260427T221648Z,180,diagnostic_semiannual,logistic_linear,directional_accuracy,0.3333333333333333,0.0,0.6666666666666666,bootstrap_rows,0.9441117764471058,500,6
sol_research_20260427T221648Z,180,diagnostic_semiannual,logistic_linear,tc_adjusted_return,4.3478943978899185,-0.5430225464188996,490.87459709636636,bootstrap_rows,,500,6
sol_research_20260427T221648Z,180,diagnostic_semiannual,logistic_linear,sharpe,0.5419989825143445,-1.7361343485980354,1.290744964683377,bootstrap_rows,,500,6
sol_research_20260427T221648Z,180,diagnostic_semiannual,hgb,directional_accuracy,0.6666666666666666,0.24583333333333357,1.0,bootstrap_rows,0.5189620758483033,500,6
sol_research_20260427T221648Z,180,diagnostic_semiannual,hgb,tc_adjusted_return,8.793054959300736,-0.4898044875227803,902.4491307932966,bootstrap_rows,,500,6
sol_research_20260427T221648Z,180,diagnostic_semiannual,hgb,sharpe,0.6148578775395146,-1.0800593770824372,1.4097771458110446,bootstrap_rows,,500,6
sol_research_20260427T221648Z,180,diagnostic_semiannual,random_forest,directional_accuracy,0.6666666666666666,0.3333333333333333,1.0,bootstrap_rows,0.48902195608782434,500,6
sol_research_20260427T221648Z,180,diagnostic_semiannual,random_forest,tc_adjusted_return,8.793054959300736,-0.46857375669553664,352.04411303209605,bootstrap_rows,,500,6
sol_research_20260427T221648Z,180,diagnostic_semiannual,random_forest,sharpe,0.6148578775395146,-1.0481872364031246,1.3137783162866843,bootstrap_rows,,500,6
