run_id,asset_id,horizon,window_type,candidate_feature_set,model_name,n_features,median_selected_features,n_samples,directional_accuracy,balanced_accuracy,brier_score,calibration_error,sharpe,max_drawdown,net_return,beats_buy_hold,beats_momentum_30d,beats_momentum_90d,beats_random_baseline,selection_eligible,promotion_eligible,reliability_label,window_fingerprint,rejection_reason
btc_research_20260505T051934Z,btc,30,official_monthly,btc_dollar_rates_cycle,momentum_90d,0,0.0,100,0.55,0.5492196878751501,0.25000000000000006,0.002000000000000224,0.7443711700964941,-0.5161669484906326,8.404250921258626,True,True,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,btc_dollar_rates_cycle,random_permutation,0,0.0,100,0.45,0.4483793517406963,0.2717284881146795,0.10810282848841117,0.3778009394908933,-0.7389610874794639,0.7202328093197985,False,False,False,False,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,btc_dollar_rates_cycle,logistic_linear,25,15.0,100,0.58,0.5758303321328532,0.2262406653065603,0.07034922274960553,0.8696133945994923,-0.4380501466152332,15.970658277912928,True,True,True,True,True,False,Medium confidence,c07a00dcd6b31e8a,failed_bootstrap_or_permutation_stability_check
btc_research_20260505T051934Z,btc,30,official_monthly,btc_dollar_rates_cycle,hgb,25,15.0,100,0.54,0.5378151260504201,0.24717444143672906,0.1344181537684162,0.8198793670370096,-0.4465007352795788,12.739821039119562,True,True,False,True,False,False,Low confidence,c07a00dcd6b31e8a,failed_official_selection_gates; did_not_improve_current_all_features_without_material_metric_worsening; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,btc_dollar_rates_cycle,random_forest,25,15.0,100,0.57,0.5680272108843537,0.23825922952985765,0.11708100006321638,0.8540369285138014,-0.4294903282393202,15.034216690337107,True,True,True,True,True,False,Medium confidence,c07a00dcd6b31e8a,did_not_improve_current_all_features_without_material_metric_worsening; failed_bootstrap_or_permutation_stability_check
btc_research_20260505T051934Z,btc,30,official_monthly,btc_core_dollar_derivatives_cycle,buy_hold_direction,0,0.0,100,0.51,0.5,0.48030000000000006,0.47999999999999987,0.7218542351604857,-0.712253337992643,8.40243525635288,False,False,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,btc_core_dollar_derivatives_cycle,momentum_30d,0,0.0,100,0.52,0.5202080832332934,0.256,0.01200000000000001,0.6663763289831129,-0.48181901255299286,5.063173250773783,True,False,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,btc_core_dollar_derivatives_cycle,momentum_90d,0,0.0,100,0.55,0.5492196878751501,0.25000000000000006,0.002000000000000224,0.7443711700964941,-0.5161669484906326,8.404250921258626,True,True,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,btc_core_dollar_derivatives_cycle,random_permutation,0,0.0,100,0.45,0.4483793517406963,0.2717284881146795,0.10810282848841117,0.3778009394908933,-0.7389610874794639,0.7202328093197985,False,False,False,False,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,btc_core_dollar_derivatives_cycle,logistic_linear,71,18.0,100,0.53,0.5264105642256903,0.24124803227235017,0.10740226512135218,0.6976368963009387,-0.74654840875319,6.786368918877407,True,True,False,True,False,False,Low confidence,c07a00dcd6b31e8a,failed_official_selection_gates; did_not_improve_current_all_features_without_material_metric_worsening; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,btc_core_dollar_derivatives_cycle,hgb,71,18.0,100,0.45,0.4503801520608244,0.2579222142058865,0.1004559269022154,0.28461977234008123,-0.7126193132118571,0.2960686980718532,False,False,False,False,False,False,Low confidence,c07a00dcd6b31e8a,failed_official_selection_gates; did_not_improve_current_all_features_without_material_metric_worsening; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,btc_core_dollar_derivatives_cycle,random_forest,71,18.0,100,0.57,0.5672268907563025,0.25041812979164,0.0941121469605173,0.7920631995063722,-0.50098131818362,11.322736012172104,True,True,True,True,True,False,Medium confidence,c07a00dcd6b31e8a,failed_bootstrap_or_permutation_stability_check
btc_research_20260505T051934Z,btc,30,official_monthly,btc_no_sparse_derivatives,buy_hold_direction,0,0.0,100,0.51,0.5,0.48030000000000006,0.47999999999999987,0.7218542351604857,-0.712253337992643,8.40243525635288,False,False,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
