run_id,asset_id,horizon,window_type,candidate_feature_set,model_name,n_samples,n_long_signals,n_neutral_signals,abstention_rate,long_hit_rate,long_avg_return,false_positive_rate,avg_probability_when_long,realized_return_when_long,brier_score,calibration_error,net_return,bootstrap_ci_low,bootstrap_ci_high,permutation_p_value,reliability_label
btc_research_20260505T051934Z,btc,30,official_monthly,btc_dollar_rates_cycle,momentum_30d,100,49,51,0.51,0.5306122448979592,0.05448583443196412,0.46938775510204084,0.6000000000000001,5.396363323786197,0.256,0.01200000000000001,5.063173250773783,0.42,0.61,0.4302788844621514,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,btc_dollar_rates_cycle,momentum_90d,100,54,46,0.45999999999999996,0.5555555555555556,0.06317262375772767,0.4444444444444444,0.6000000000000001,8.61507042810863,0.25000000000000006,0.002000000000000224,8.404250921258626,0.45,0.63,0.23904382470119523,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,btc_dollar_rates_cycle,random_permutation,100,58,42,0.42000000000000004,0.46551724137931033,0.030217583581113185,0.5344827586206896,0.5722453371361744,0.818748693122588,0.2717284881146795,0.10810282848841117,0.7202328093197985,0.35,0.5577500000000001,0.896414342629482,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,btc_dollar_rates_cycle,logistic_linear,100,71,29,0.29000000000000004,0.5633802816901409,0.0582081907997855,0.43661971830985913,0.6661081181552773,16.144414528972444,0.2262406653065603,0.07034922274960553,15.970658277912928,0.4545,0.6777500000000001,0.08764940239043825,Medium confidence
btc_research_20260505T051934Z,btc,30,official_monthly,btc_dollar_rates_cycle,hgb,100,61,39,0.39,0.5409836065573771,0.06338155617596095,0.45901639344262296,0.629077999228512,13.017083073979618,0.24717444143672906,0.1344181537684162,12.739821039119562,0.44,0.63,0.30677290836653387,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,btc_dollar_rates_cycle,random_forest,100,60,40,0.4,0.5666666666666667,0.06784573556733581,0.43333333333333335,0.6590331198448308,15.353144059579925,0.23825922952985765,0.11708100006321638,15.034216690337107,0.47,0.66,0.11952191235059761,Medium confidence
btc_research_20260505T051934Z,btc,30,official_monthly,btc_core_dollar_derivatives_cycle,buy_hold_direction,100,100,0,0.0,0.51,0.0411035647619613,0.49,0.9899999999999999,8.415494608606334,0.48030000000000006,0.47999999999999987,8.40243525635288,0.41,0.60775,1.0,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,btc_core_dollar_derivatives_cycle,momentum_30d,100,49,51,0.51,0.5306122448979592,0.05448583443196412,0.46938775510204084,0.6000000000000001,5.396363323786197,0.256,0.01200000000000001,5.063173250773783,0.42,0.61,0.4302788844621514,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,btc_core_dollar_derivatives_cycle,momentum_90d,100,54,46,0.45999999999999996,0.5555555555555556,0.06317262375772767,0.4444444444444444,0.6000000000000001,8.61507042810863,0.25000000000000006,0.002000000000000224,8.404250921258626,0.45,0.63,0.23904382470119523,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,btc_core_dollar_derivatives_cycle,random_permutation,100,58,42,0.42000000000000004,0.46551724137931033,0.030217583581113185,0.5344827586206896,0.5722453371361744,0.818748693122588,0.2717284881146795,0.10810282848841117,0.7202328093197985,0.35,0.5577500000000001,0.896414342629482,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,btc_core_dollar_derivatives_cycle,logistic_linear,100,68,32,0.31999999999999995,0.5294117647058824,0.05129649766762993,0.47058823529411764,0.6277153616908819,6.94307799213345,0.24124803227235017,0.10740226512135218,6.786368918877407,0.43,0.62,0.350597609561753,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,btc_core_dollar_derivatives_cycle,hgb,100,48,52,0.52,0.4583333333333333,0.02286263135465011,0.5416666666666666,0.613662812413729,0.32581651751686924,0.2579222142058865,0.1004559269022154,0.2960686980718532,0.35225,0.55,0.8645418326693227,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,btc_core_dollar_derivatives_cycle,random_forest,100,64,36,0.36,0.5625,0.06072503527293087,0.4375,0.6360673748832308,11.69272708548954,0.25041812979164,0.0941121469605173,11.322736012172104,0.47225,0.66,0.10358565737051793,Medium confidence
btc_research_20260505T051934Z,btc,30,official_monthly,btc_no_sparse_derivatives,buy_hold_direction,100,100,0,0.0,0.51,0.0411035647619613,0.49,0.9899999999999999,8.415494608606334,0.48030000000000006,0.47999999999999987,8.40243525635288,0.41,0.60775,1.0,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,btc_no_sparse_derivatives,momentum_30d,100,49,51,0.51,0.5306122448979592,0.05448583443196412,0.46938775510204084,0.6000000000000001,5.396363323786197,0.256,0.01200000000000001,5.063173250773783,0.42,0.61,0.4302788844621514,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,btc_no_sparse_derivatives,momentum_90d,100,54,46,0.45999999999999996,0.5555555555555556,0.06317262375772767,0.4444444444444444,0.6000000000000001,8.61507042810863,0.25000000000000006,0.002000000000000224,8.404250921258626,0.45,0.63,0.23904382470119523,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,btc_no_sparse_derivatives,random_permutation,100,58,42,0.42000000000000004,0.46551724137931033,0.030217583581113185,0.5344827586206896,0.5722453371361744,0.818748693122588,0.2717284881146795,0.10810282848841117,0.7202328093197985,0.35,0.5577500000000001,0.896414342629482,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,btc_no_sparse_derivatives,logistic_linear,100,67,33,0.32999999999999996,0.47761194029850745,0.038090022358770084,0.5223880597014925,0.6329474458566229,2.6540220866443853,0.28730486031681535,0.1631899018972107,2.5695137635702205,0.36225,0.56,0.8446215139442231,Low confidence
