run_id,horizon,window_type,feature_group,model_name,n_features,n_samples,directional_accuracy,balanced_accuracy,brier_score,calibration_error,sharpe,max_drawdown,net_return,beats_buy_hold,beats_momentum,reliability_label
spx_research_20260511T075454Z,30,official_monthly,risk_assets_only,logistic_linear,29,99,0.6767676767676768,0.5163246268656716,0.23084334795704117,0.07201301576458315,0.9434386651611197,-0.2286959817450297,2.1694917345870977,False,True,Low confidence
spx_research_20260511T075454Z,30,official_monthly,risk_assets_only,hgb,29,99,0.6565656565656566,0.5095615671641791,0.22035141232494743,0.071413551481029,0.855950250473028,-0.2286959817450297,1.770250627468101,False,True,Low confidence
spx_research_20260511T075454Z,30,official_monthly,risk_assets_only,random_forest,29,99,0.6464646464646465,0.4939365671641791,0.23221037254565402,0.12883073696136357,0.8361966860154988,-0.2286959817450297,1.715091424758302,False,True,Low confidence
spx_research_20260511T075454Z,30,official_monthly,stablecoins_only,buy_hold_direction,0,99,0.6767676767676768,0.5,0.3168676767676768,0.3132323232323231,0.8771803606234625,-0.2286959817450296,1.988978789949468,False,True,Low confidence
spx_research_20260511T075454Z,30,official_monthly,stablecoins_only,momentum_30d,0,99,0.5757575757575758,0.5151585820895522,0.24484848484848484,0.14141414141414155,0.5689946891115607,-0.31741157760765115,0.6120410222915575,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,stablecoins_only,momentum_90d,0,99,0.5757575757575758,0.5069962686567164,0.24484848484848487,0.13737373737373748,0.7500194835872531,-0.13369693941996041,0.9055142452432181,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,stablecoins_only,random_permutation,0,99,0.5353535353535354,0.509794776119403,0.24933767372810112,0.17004713476494582,0.802706961300977,-0.21227793615865598,1.2311672742501067,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,stablecoins_only,logistic_linear,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,stablecoins_only,hgb,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,stablecoins_only,random_forest,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,sol_ecosystem_only,buy_hold_direction,0,99,0.6767676767676768,0.5,0.3168676767676768,0.3132323232323231,0.8771803606234625,-0.2286959817450296,1.988978789949468,False,True,Low confidence
spx_research_20260511T075454Z,30,official_monthly,sol_ecosystem_only,momentum_30d,0,99,0.5757575757575758,0.5151585820895522,0.24484848484848484,0.14141414141414155,0.5689946891115607,-0.31741157760765115,0.6120410222915575,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,sol_ecosystem_only,momentum_90d,0,99,0.5757575757575758,0.5069962686567164,0.24484848484848487,0.13737373737373748,0.7500194835872531,-0.13369693941996041,0.9055142452432181,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,sol_ecosystem_only,random_permutation,0,99,0.5353535353535354,0.509794776119403,0.24933767372810112,0.17004713476494582,0.802706961300977,-0.21227793615865598,1.2311672742501067,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,sol_ecosystem_only,logistic_linear,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,sol_ecosystem_only,hgb,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,sol_ecosystem_only,random_forest,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,onchain_only,buy_hold_direction,0,99,0.6767676767676768,0.5,0.3168676767676768,0.3132323232323231,0.8771803606234625,-0.2286959817450296,1.988978789949468,False,True,Low confidence
spx_research_20260511T075454Z,30,official_monthly,onchain_only,momentum_30d,0,99,0.5757575757575758,0.5151585820895522,0.24484848484848484,0.14141414141414155,0.5689946891115607,-0.31741157760765115,0.6120410222915575,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,onchain_only,momentum_90d,0,99,0.5757575757575758,0.5069962686567164,0.24484848484848487,0.13737373737373748,0.7500194835872531,-0.13369693941996041,0.9055142452432181,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,onchain_only,random_permutation,0,99,0.5353535353535354,0.509794776119403,0.24933767372810112,0.17004713476494582,0.802706961300977,-0.21227793615865598,1.2311672742501067,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,onchain_only,logistic_linear,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,onchain_only,hgb,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,onchain_only,random_forest,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,derivatives_only,buy_hold_direction,0,99,0.6767676767676768,0.5,0.3168676767676768,0.3132323232323231,0.8771803606234625,-0.2286959817450296,1.988978789949468,False,True,Low confidence
spx_research_20260511T075454Z,30,official_monthly,derivatives_only,momentum_30d,0,99,0.5757575757575758,0.5151585820895522,0.24484848484848484,0.14141414141414155,0.5689946891115607,-0.31741157760765115,0.6120410222915575,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,derivatives_only,momentum_90d,0,99,0.5757575757575758,0.5069962686567164,0.24484848484848487,0.13737373737373748,0.7500194835872531,-0.13369693941996041,0.9055142452432181,False,False,Low confidence
spx_research_20260511T075454Z,30,official_monthly,derivatives_only,random_permutation,0,99,0.5353535353535354,0.509794776119403,0.24933767372810112,0.17004713476494582,0.802706961300977,-0.21227793615865598,1.2311672742501067,False,False,Low confidence
