run_id,feature_group,model_name,horizon,window_type,period_slice,n_samples,directional_accuracy,net_return,sharpe,max_drawdown,reliability_label
spx_research_20260511T075454Z,price_momentum_only,momentum_90d,30,official_monthly,2018-2020,36,0.5,0.1573585114979601,0.44137629230897163,-0.08008651580035797,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_90d,30,official_monthly,2021-2023,36,0.5833333333333334,0.25609258831232506,0.7639490168728345,-0.13369693941996041,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_90d,30,official_monthly,2023-2024,24,0.6666666666666666,0.42166779344103467,1.7203118550703291,-0.06248101435885034,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_90d,30,official_monthly,2024-present,27,0.6666666666666666,0.3082704744507454,1.248099485225571,-0.08461034994844963,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_90d,30,official_monthly,pre-ETF,72,0.5416666666666666,0.4551425891427614,0.5904097533323347,-0.13369693941996041,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_90d,30,official_monthly,post-ETF,27,0.6666666666666666,0.3082704744507454,1.248099485225571,-0.08461034994844963,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_90d,30,official_monthly,high-rate,65,0.5692307692307692,0.32335535002845717,0.5557967328141631,-0.13062684392216284,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_90d,30,official_monthly,low-rate,34,0.5882352941176471,0.43991124167990314,1.052727870790907,-0.08008651580035775,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_90d,30,official_monthly,high-vol,58,0.5517241379310345,0.6589361890901742,1.0914688494683167,-0.12492986757442193,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_90d,30,official_monthly,low-vol,41,0.6097560975609756,0.14745524262166332,0.37682442247421244,-0.15877853151524912,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_90d,30,official_monthly,BTC-up,54,0.5740740740740741,0.7427742484619562,1.0111330829963763,-0.16420458691113393,Low confidence
spx_research_20260511T075454Z,price_momentum_only,momentum_90d,30,official_monthly,BTC-down,45,0.5777777777777777,0.08574692945305928,0.30044643290902767,-0.17018576983808098,Low confidence
spx_research_20260511T075454Z,price_momentum_only,random_forest,30,official_monthly,2015-2017,0,,,,,Low confidence
spx_research_20260511T075454Z,price_momentum_only,random_forest,30,official_monthly,2018-2020,36,0.6666666666666666,0.3816526573175387,0.7274828413851546,-0.1819582056052882,Low confidence
spx_research_20260511T075454Z,price_momentum_only,random_forest,30,official_monthly,2021-2023,36,0.6666666666666666,0.36253806031151803,0.7031917685665158,-0.2286959817450297,Low confidence
spx_research_20260511T075454Z,price_momentum_only,random_forest,30,official_monthly,2023-2024,24,0.75,0.5059709372069445,2.244925233850623,-0.04031964887987527,Low confidence
spx_research_20260511T075454Z,price_momentum_only,random_forest,30,official_monthly,2024-present,27,0.7037037037037037,0.5066718917904098,1.4278227434413417,-0.08369404399244207,Low confidence
spx_research_20260511T075454Z,price_momentum_only,random_forest,30,official_monthly,pre-ETF,72,0.6666666666666666,0.8843584000314431,0.7213065003314919,-0.2286959817450296,Low confidence
spx_research_20260511T075454Z,price_momentum_only,random_forest,30,official_monthly,post-ETF,27,0.7037037037037037,0.5066718917904098,1.4278227434413417,-0.08369404399244207,Low confidence
spx_research_20260511T075454Z,price_momentum_only,random_forest,30,official_monthly,high-rate,65,0.6615384615384615,0.5829673504361383,0.6475960813127036,-0.24202635633527747,Low confidence
spx_research_20260511T075454Z,price_momentum_only,random_forest,30,official_monthly,low-rate,34,0.7058823529411765,0.7935484580241758,1.2794715900094333,-0.18195820560528808,Low confidence
spx_research_20260511T075454Z,price_momentum_only,random_forest,30,official_monthly,high-vol,58,0.6896551724137931,1.2321033424612162,1.0422439305350972,-0.22869598174503003,Low confidence
spx_research_20260511T075454Z,price_momentum_only,random_forest,30,official_monthly,low-vol,41,0.6585365853658537,0.27198467067107823,0.6101227365170683,-0.15877853151524912,Low confidence
spx_research_20260511T075454Z,price_momentum_only,random_forest,30,official_monthly,BTC-up,54,0.6481481481481481,0.9957503811774362,1.0912623820407905,-0.24473761852943077,Low confidence
spx_research_20260511T075454Z,price_momentum_only,random_forest,30,official_monthly,BTC-down,45,0.7111111111111111,0.4196523330077122,0.6479040209027435,-0.24286478281226598,Low confidence
