date,stablecoin_total_circulating_usd
2026-03-20,314259323844.0
2026-03-21,314423890981.0
2026-03-22,314423026522.0
2026-03-23,314387687307.0
2026-03-24,313824210845.0
2026-03-25,313944651136.0
2026-03-26,314061930059.0
2026-03-27,313598208372.0
2026-03-28,313480177364.0
2026-03-29,313406613578.0
2026-03-30,313532509488.0
2026-03-31,313808772271.0
2026-04-01,314573409038.0
2026-04-02,314805221477.0
2026-04-03,315089099231.0
2026-04-04,315481134129.0
2026-04-05,315408025293.0
2026-04-06,315423416287.0
2026-04-07,314942945700.0
2026-04-08,315631845239.0
2026-04-09,315661773814.0
2026-04-10,316077869474.0
2026-04-11,316787038200.0
2026-04-12,316867812254.0
2026-04-13,316963169763.0
2026-04-14,317103484765.0
2026-04-15,318149158135.0
2026-04-16,318195875519.0
2026-04-17,318698255091.0
2026-04-18,319541381871.0
2026-04-19,319706921514.0
2026-04-20,318783279914.0
2026-04-21,318838077061.0
2026-04-22,318775030555.0
2026-04-23,318992693244.0
2026-04-24,318892145214.0
2026-04-25,318732956140.11
